,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste,lat,lon
1817,1450,Shark Mountain,U.S.A,2015,Papua new guinea,Papua New Guinea,73,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,chewy,smoke,fruit,cocoa,0,0
1818,1466,Shark Mountain,U.S.A,2015,Dominican republic,ROIG,74,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,grapes,tangy,cocoa,,0,0
1819,1450,Shark Mountain,U.S.A,2015,Jamaica,Jamaica,72,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,dried fruit,smoke,,0,0
1820,1466,Shark Mountain,U.S.A,2015,Venezuela,Cuyagua,77,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smoked ham,tangy,berry,,0,0
1821,721,Shark's,U.S.A,2011,U.s.a.,"Hawai'i Island, Hilo, w/ added cocoa butter",73,2.5,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,perfume,floral,chemical,,0,0
1822,713,Shark's,U.S.A,2011,U.s.a.,"Hawai'i Island, Hilo",73,2,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,earthy,medicinal,,0,0
1823,757,Shattell,Peru,2011,Peru,Porcelana,75,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strong spice,perfume,roasty,,0,0
1824,1884,Shattell,Peru,2016,Peru,Tingo Maria,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,roasty,vegetal,,0,0
1825,1586,Sibu,Costa rica,2015,Costa rica,Oscuro,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,bold,black pepper,,0,0
1826,1586,Sibu,Costa rica,2015,Costa rica,Oro,82,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,fatty,coffee,,0,0
1827,725,Silvio Bessone,Italy,2011,Sao tome,"Trintade, Sao Tome",65,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_salt,have_sugar,have_not_sweetener_without_sugar,nutty,salty,,,0,0
1828,729,Silvio Bessone,Italy,2011,Brazil,"Bahia, Scavina",60,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_salt,have_sugar,have_not_sweetener_without_sugar,fatty,sweet,salty,,0,0
1829,717,Silvio Bessone,Italy,2011,Belize,Maya Belize,67,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_salt,have_sugar,have_not_sweetener_without_sugar,fatty,cocoa,spicy,,0,0
1830,741,Silvio Bessone,Italy,2011,Colombia,"Porcelana, Colombia, Amazonas",68,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_salt,have_sugar,have_not_sweetener_without_sugar,fatty,salty,caramel,,0,0
1831,1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",67,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,tart,sweet edge,,,0,0
1832,1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",73,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense fruity,mild sour,,,0,0
1833,1343,Sirene,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",73,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,rich,burnt,licorice,0,0
1834,1614,Sirene,Canada,2015,Guatemala,"Lachua w/ maple sugar, batch 5",73,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,waxy,maple,flat,,0,0
1835,1650,Sirene,Canada,2015,Haiti,Pisa,73,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,oily,medium roasted cocoa,,,0,0
1836,1502,Sirene,Canada,2015,Madagascar,"Somia Plantation, 2012",100,3,1,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_not_sweetener_without_sugar,creamy,tart,bitter,,0,0
1837,1506,Sirene,Canada,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2012",100,3,1,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_not_sweetener_without_sugar,floral,bourbon,bitter,,0,0
1838,1614,Sirene,Canada,2015,Guatemala,Lachua w/ cane sugar,73,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,waxy,earthy,cocoa,roasty,0,0
1839,1860,Sirene,Canada,2016,Ecuador,"Esmeraldas, Salazar Farm",73,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich cocoa,spicy,,,0,0
1840,1788,Sirene,Canada,2016,Bolivia,Wild Bolivia,73,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,raisins,fudgey,,0,0
1841,1856,Sirene,Canada,2016,Tanzania,Kokoa Kamili Coop,73,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,basic cocoa,gateway,,,0,0
1842,1996,Sirene,Canada,2017,Peru,Tingo Maria,73,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,caramel,anise,dried fruit,,0,0
1843,1462,Sjolinds,U.S.A,2015,Nicaragua,"Nicaragua, lot N510",72,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild,nutty,vanilla,cocoa,0,0
1844,1454,Sjolinds,U.S.A,2015,Ghana,Ghana,70,2.75,4,have_bean,have_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,vanilla,cocoa,mold,0,0
1845,1622,"Smooth Chocolator, The",Australia,2015,Ecuador,Camino Verde,72,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,pistachio,floral,,0,0
1846,1622,"Smooth Chocolator, The",Australia,2015,Tanzania,Kokoa Kamili,67,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,bold cherry,rich cooa,,,0,0
1847,1622,"Smooth Chocolator, The",Australia,2015,Trinidad,San Juan Estate,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cigar,tobacco,grass,spice,0,0
1848,1666,"Smooth Chocolator, The",Australia,2015,Venezuela,"Chuao, batch 3",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild cacao and fruit notes,,,,0,0
1849,1622,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,few grits,bold,dark berry,,0,0
1850,1662,"Smooth Chocolator, The",Australia,2015,Papua new guinea,"Papua New Guinea, triple roast, batch 1",65,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smokey,tart,astringent,,0,0
1851,1618,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,65,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,few grits,sweet,orange,,0,0
1852,1666,"Smooth Chocolator, The",Australia,2015,Peru,"Maranon, batch 2",67,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,light brown,grits,floral,,0,0
1853,1626,"Smooth Chocolator, The",Australia,2015,Bolivia,Bolivia,72,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,intense,pungent,,0,0
1854,1740,"Smooth Chocolator, The",Australia,2016,Ecuador,"Porcelana, Sorotaima,Machiques,batch pcl001",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,ligt color,creamy,peanut,,0,0
1855,1740,"Smooth Chocolator, The",Australia,2016,Venezuela,"Guasare, La Sierra de Perija, batch gua001",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,fruit,cocoa,,0,0
1856,1756,"Smooth Chocolator, The",Australia,2016,Belize,"Maya Mtn, Moho R., Toledo D.",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,apple,mild cherry,,,0,0
1857,1864,"Smooth Chocolator, The",Australia,2016,Australia,Australia,67,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,delicate,smooth,dairy,,0,0
1858,1908,"Smooth Chocolator, The",Australia,2016,Guatemala,"Chimelb, Lanquin, Alta Verapaz, b-GUA001",70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gummy,fatty,earthy,,0,0
1859,1864,"Smooth Chocolator, The",Australia,2016,Vietnam,Tien Giang,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,molasses,off note,,0,0
1860,1940,"Smooth Chocolator, The",Australia,2017,Dominican republic,"Oko Caribe, DOR005",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cherry,rich choco,,,0,0
1861,1952,"Smooth Chocolator, The",Australia,2017,Haiti,"Pisa, batch HA102",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,earthy,melon,,0,0
1862,502,Snake & Butterfly,U.S.A,2010,Ecuador,Ecuador,68,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fudgey then spicy,vanilla,,,0,0
1863,502,Snake & Butterfly,U.S.A,2010,Madagascar,Madagascar,68,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild cocoa,fruity,,,0,0
1864,693,Snake & Butterfly,U.S.A,2011,Ghana,Ghana,67,1.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,perfume,strong chemical,,,0,0
1865,2112,Soeka,Netherlands,2018,Sulawesi,Sulawesi,66,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,nuts,fruit,cocoa,,0,0
1866,1968,Soklet,India,2017,India,India,70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,grassy,hammy,,,0,0
1867,1518,Sol Cacao,U.S.A,2015,Madagascar,Madagascar,72,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,tangy,sour,intense,,0,0
1868,1812,Sol Cacao,U.S.A,2016,Ecuador,"Ecuador, Batch 1",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,simple,floral,earthy,0,0
1869,1840,Solkiki,U.k.,2016,Dominican republic,"Castillo, Hispaniola, unroasted",85,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,hammy,bitter,,0,0
1870,1840,Solkiki,U.k.,2016,Peru,"Maranon, Fortunato No. 4",68,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,sandy,pungent,,0,0
1871,2366,Solkiki,U.k.,2019,Philippines,"Kablon Farms, Red Pod, 2018 harvest",70,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,dirty,floral,medicinal,0,0
1872,1792,Solomons Gold,New zealand,2016,Solomon islands,Solomon Island,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,roasty,spicy,,0,0
1873,1796,Solomons Gold,New zealand,2016,Solomon islands,Solomon Island w/ nibs,75,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,roasted,fresh nibs,,0,0
1874,1161,Solstice,U.S.A,2013,Blend,Wasatch,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,nutty,cocoa,,0,0
1875,1161,Solstice,U.S.A,2013,Bolivia,Bolivia,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,leathery,cocoa,,0,0
1876,1161,Solstice,U.S.A,2013,Peru,San Martin,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,grape,sour,,0,0
1877,1157,Solstice,U.S.A,2013,Madagascar,Sambirano,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,molasses,sour,,0,0
1878,1157,Solstice,U.S.A,2013,Venezuela,Amazonas,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dairy,cheese,molasses,,0,0
1879,1335,Solstice,U.S.A,2014,Uganda,Bundibugyo,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,licorice,muted,,0,0
1880,1992,Solstice,U.S.A,2017,Tanzania,Kilombero,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,strong molasses,,,0,0
1881,2068,Solstice,U.S.A,2018,India,Anamalai,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses undertone,tangy,,,0,0
1882,387,Soma,Canada,2009,Madagascar,Madagascar,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,subtle red berry,complex,,,0,0
1883,387,Soma,Canada,2009,Venezuela,Ocumare,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,black tea,,,,0,0
1884,377,Soma,Canada,2009,Ghana,Africa,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,woody,vegetal,,0,0
1885,387,Soma,Canada,2009,Papua new guinea,Papua New Guinea,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smokey,mushroom,woodsy,,0,0
1886,377,Soma,Canada,2009,Dominican republic,Hispaniola,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sticky,few grits,mild fruit,sour,0,0
1887,387,Soma,Canada,2009,Dominican republic,Conacado,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,slow to develop,nutty,,,0,0
1888,607,Soma,Canada,2010,Blend,"Black Science Blend 1, DR, Ecuador, Peru",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,nut,dried fruit,earth,0,0
1889,676,Soma,Canada,2011,Peru,Peruvian,64,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,complex,spice,caramel,cocoa,0,0
1890,676,Soma,Canada,2011,Blend,"Three Amigos(Chuao, Wild Bolivia, D.R.)",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strawberry,cocoa,nutty,,0,0
1891,682,Soma,Canada,2011,Dominican republic,"Elvesia P., Black Science",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dried fruit,tart,,,0,0
1892,676,Soma,Canada,2011,Bolivia,"Alto Beni, Wild Bolivian",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,mild tannic,woody,,0,0
1893,688,Soma,Canada,2011,Venezuela,Chuao,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,strawberry,green mint,,,0,0
1894,676,Soma,Canada,2011,Grenada,"Grenada, Black Science",70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,super temper,astringent,burn,,0,0
1895,867,Soma,Canada,2012,Blend,"Dual Origins, Sambirano, Elvesia, batch SD06",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,raisin,lemon,,0,0
1896,867,Soma,Canada,2012,Blend,"Dancing in Your Head, 5 bean blend",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,complex,peanut,,0,0
1897,833,Soma,Canada,2012,U.s.a.,O'ahu Island,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cranberries,cocoa,,,0,0
1898,951,Soma,Canada,2012,Venezuela,"Carenero Superior, batch CS2",70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,rich burnt caramel,,,0,0
1899,951,Soma,Canada,2012,Guatemala,"Cahabon Region, batch Tri1",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,earthy,tangy wine,,0,0
1900,967,Soma,Canada,2012,Blend,"Eastern Promises, Mad., Java, PNG, batch EP1",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smoke,tobacco,black pepper,,0,0
1901,983,Soma,Canada,2012,Papua new guinea,Papua New Guinea,85,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild smoke,fruit,mild burnt,,0,0
1902,817,Soma,Canada,2012,Haiti,Noula Coop,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,uneven,grassy,roasty,,0,0
1903,1077,Soma,Canada,2013,Blend,"Crazy 88, Guat., D.R., Peru, Mad., PNG",88,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,pronounced berry,mild smoke,,,0,0
1904,1077,Soma,Canada,2013,Venezuela,"Maracaibo, El Vigia",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,delicate,nutty,cocoa,dairy,0,0
1905,1081,Soma,Canada,2013,Blend,"Equator, Peru, Dom. Rep",67,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasted nuts,burnt brownie,,,0,0
1906,1177,Soma,Canada,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,berry,clove,,0,0
1907,1019,Soma,Canada,2013,Dominican republic,"Rizek Cacao, batch DR 12",77,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smoke,burnt caramel,citrus,,0,0
1908,1073,Soma,Canada,2013,Trinidad,Sangre Grande P.,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,brownie mix,roasty,,0,0
1909,1077,Soma,Canada,2013,Venezuela,Patanemo,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,chocolate ice cream,,,0,0
1910,1030,Soma,Canada,2013,Indonesia,Java,70,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,smokey,some fruit,,0,0
